"artist_name","track_name","album_name","danceability","track_number","lyric"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"And in the end, in Wonderland"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"We both went mad"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"Oh"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"We found Wonderland"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"You and I got lost in it"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"And we pretended it could last forever"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"Last forever (Ey, ey)"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"We found Wonderland"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"You and I got lost in it (Got lost in it)"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"And life was never worse but never better"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"Never better (Ey, ey)"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"(Ey, ey, ey, ey, ey)"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"We found Wonderland"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"You and I got lost in it"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"(Ey, ey, ey, ey, ey)"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"And we pretended it could last forever (In Wonderland)"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"(Ey, ey, ey, ey, ey)"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"We found Wonderland"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"You and I got lost in it"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"(Ey, ey, ey, ey, ey)"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"And life was never worse but never better"
"Taylor Swift","Wonderland","reputation Stadium Tour Surprise Song Playlist",0.422,42,"In Wonderland"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Say you're sorry, that face of an angel"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Comes out just when you need it to"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"As I paced back and forth all this time"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"'Cause I honestly believed in you"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Holdin' on, the days drag on"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Stupid girl, I shoulda known, I shoulda known"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"That I'm not a princess, this ain't a fairytale"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"I'm not the one you'll sweep off her feet, lead her up the stairwell"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"This ain't Hollywood, this is a small town"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"I was a dreamer before you went and let me down"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Now it's too late for you and your white horse"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"To come around"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Maybe I was naive, got lost in your eyes"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"And never really had a chance"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"My mistake, I didn't know to be in love"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"You had to fight to have the upper hand"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"I had so many dreams about you and me"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Happy endings, now I know"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"That I'm not a princess, this ain't a fairytale"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"I'm not the one you'll sweep off her feet, lead her up the stairwell"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"This ain't Hollywood, this is a small town"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"I was a dreamer before you went and let me down"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Now it's too late for you and your white horse"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"To come around"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"And there you are on your knees"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Beggin' for forgiveness, beggin' for me"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Just like I always wanted"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"But I'm so sorry"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"'Cause I'm not your princess, this ain't our fairytale"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"I'm gonna find someone someday"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Who might actually treat me well"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"This is a big world, that was a small town"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"There in my rear view mirror disappearing now"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"And it's too late for you and your white horse"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Now it's too late for you and your white horse"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"To catch me now"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Oh, whoa, whoa, whoa"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"Try and catch me now, oh"
"Taylor Swift","White Horse","reputation Stadium Tour Surprise Song Playlist",0.578,43,"It's too late to catch me now"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Friday night beneath the stars"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"In a field behind your yard"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"You and I are painting pictures in the sky"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"And sometimes we don't say a thing"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Just listen to the crickets sing"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Everything I need is right here by my side"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"And I know everything about you"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"I don't wanna live without you"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"I'm only up when you're not down"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Don't wanna fly if you're still on the ground"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"It's like no matter what I do"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Well you drive me crazy half the time"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"The other half I'm only tryna let you know that what I feel is true"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"And I'm only me when I'm with you"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Just a small town boy and girl"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Living in a crazy world"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Tryna figure out what is and isn't true"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"And I don't try to hide my tears"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"My secrets or my deepest fears"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Through it all nobody gets me like you do"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"And you know everything about me"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"You say that you can't live without me"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"I'm only up when you're not down"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Don't wanna fly if you're still on the ground"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"It's like no matter what I do"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Well, you drive me crazy half the time"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"The other half I'm only tryna let you know that what I feel is true"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"And I'm only me when I'm with you"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"When I'm with anybody else it's so hard to be myself"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"And only you can tell"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"That I'm only up when you're not down"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Don't wanna fly if you're still on the ground"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"It's like no matter what I do"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Well you drive me crazy half the time"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"The other half I'm only tryna let you know that what I feel is true"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"And I'm only me"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Who I wanna be"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Well, I'm only me when I'm with you"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"With you"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Uh-huh"
"Taylor Swift","I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist",0.556,44,"Yeah"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"I said, ""Oh, my, what a marvelous tune"""
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"It was the best night, never would forget how we moved"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"The whole place was dressed to the nines"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"And we were dancing, dancing"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"I met Bobby on the boardwalk, summer of '45"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Picked me up, late one night at the window"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"We were 17 and crazy, running wild, wild"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Can't remember what song it was playing when we walked in"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"The night we snuck into a yacht club party"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Pretending to be a duchess and a prince"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"And I said, ""Oh, my, what a marvelous tune"""
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"It was the best night, never would forget how we moved"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"The whole place was dressed to the nines"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"And we were dancing, dancing"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight, starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight, starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"He said, ""Look at you"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Worrying so much about things you can't change"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"You'll spend your whole life singing the blues"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"If you keep thinking that way""He was trying to skip rocks on the ocean, saying to me"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"""Don't you see the starlight, starlight?"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Don't you dream impossible things?"""
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like, ""Oh, my, what a marvelous tune"""
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"It was the best night, never would forget how we moved"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"The whole place was dressed to the nines"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"And we were dancing, dancing"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight, starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight, starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Ooh, ooh, he's talking crazy"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Ooh, ooh, dancing with me"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Ooh, ooh, we could get married"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Have ten kids and teach 'em how to dream"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,NA
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Oh, my, what a marvelous tune"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"It was the best night, never would forget how we moved"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"The whole place was dressed to the nines"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"And we were dancing, dancing"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight, starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight, starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we're made of starlight, starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we dream impossible dreams"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like starlight, starlight"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Like we dream impossible dreams"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Don't you see the starlight, starlight?"
"Taylor Swift","Starlight","reputation Stadium Tour Surprise Song Playlist",0.649,45,"Don't you dream impossible things?"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,NA
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I, I, I, I, I, I, I, I-I"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I, I, I, I, I, I, I, I-I"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I, I, I, I, I, I, I, I-I (I, I, I, I)"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"You stand with your hand on my waistline"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"It's a scene and we're out here in plain sight"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I can hear them whisper as we pass by"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"It's a bad sign, bad sign"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Something happens when everybody finds out"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"See the vultures circling, dark clouds"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Love's a fragile little flame, it could burn out"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"It could burn out"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"'Cause they got the cages, they got the boxes and guns"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"They are the hunters, we are the foxes and we run"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Baby, I know places we won't be found"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"And they'll be chasing their tails trying to track us down"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"'Cause I, I know places we can hide"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I know places, I know places"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Lights flash and we'll run for the fences"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Let them say what they want, we won't hear it"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Loose lips sink ships all the damn time"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Not this time"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Just grab my hand and don't ever drop it, my love"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"They are the hunters, we are the foxes, and we run"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Baby, I know places we won't be found"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"And they'll be chasing their tails trying to track us down"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"'Cause I, I know places we can hide"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I know places"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"They are the hunters, we are the foxes, and we run"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Just grab my hand and don't ever drop it, my love"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"Baby, I know places we won't be found"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"And they'll be chasing their tails trying to track us down"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"'Cause I, I know places we can hide"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I know places"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"They take their shots, but we're bulletproof (I know places)"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"And you know for me, it's always you (I know places)"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"In the dead of night, your eyes so green (I know places)"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"And I know for you, it's always me (I know places)"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I, I, I, I, I, I, I, I-I"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,"I, I, I, I, I, I, I, I-I"
"Taylor Swift","I Know Places","reputation Stadium Tour Surprise Song Playlist",0.602,46,NA
"Taylor Swift","Welcome To New York","1989",0.793,1,"Walking through a crowd, the village is aglow"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Kaleidoscope of loud heartbeats under coats"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Everybody here wanted something more"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Searching for a sound we hadn't heard before"
"Taylor Swift","Welcome To New York","1989",0.793,1,"And it said"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, it's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, it's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"It's a new soundtrack, I could dance to this beat, beat, forevermore"
"Taylor Swift","Welcome To New York","1989",0.793,1,"The lights are so bright but they never blind me, me"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, it's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"When we first dropped our bags on apartment floors"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Took our broken hearts, put them in a drawer"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Everybody here was someone else before"
"Taylor Swift","Welcome To New York","1989",0.793,1,"And you can want who you want"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Boys and boys and girls and girls"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, it's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, it's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"It's a new soundtrack, I could dance to this beat, beat, forevermore"
"Taylor Swift","Welcome To New York","1989",0.793,1,"The lights are so bright, but they never blind me, me"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York (New York), it's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Like any great love, it keeps you guessing"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Like any real love, it's ever-changing"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Like any true love, it drives you crazy"
"Taylor Swift","Welcome To New York","1989",0.793,1,"But you know you wouldn't change anything, anything, anything"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, it's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, it's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York, welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"It's a new soundtrack, I could dance to this beat"
"Taylor Swift","Welcome To New York","1989",0.793,1,"The lights are so bright, but they never blind me"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York (New soundtrack)"
"Taylor Swift","Welcome To New York","1989",0.793,1,"It's been waiting for you"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"The lights are so bright but they never blind me"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"So bright, they never blind me"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York"
"Taylor Swift","Welcome To New York","1989",0.793,1,"Welcome to New York"
"Taylor Swift","Blank Space","1989",0.752,2,"Nice to meet you, where you been?"
"Taylor Swift","Blank Space","1989",0.752,2,"I could show you incredible things"
"Taylor Swift","Blank Space","1989",0.752,2,"Magic, madness, heaven, sin"
"Taylor Swift","Blank Space","1989",0.752,2,"Saw you there, and I thought""Oh my God, look at that face"
"Taylor Swift","Blank Space","1989",0.752,2,"You look like my next mistake"
"Taylor Swift","Blank Space","1989",0.752,2,"Love's a game, wanna play?"""
"Taylor Swift","Blank Space","1989",0.752,2,"Ayy"
"Taylor Swift","Blank Space","1989",0.752,2,"New money, suit and tie"
"Taylor Swift","Blank Space","1989",0.752,2,"I can read you like a magazine"
"Taylor Swift","Blank Space","1989",0.752,2,"Ain't it funny? Rumors fly"
"Taylor Swift","Blank Space","1989",0.752,2,"And I know you heard about me"
"Taylor Swift","Blank Space","1989",0.752,2,"So hey, let's be friends"
"Taylor Swift","Blank Space","1989",0.752,2,"I'm dyin' to see how this one ends"
"Taylor Swift","Blank Space","1989",0.752,2,"Grab your passport and my hand"
"Taylor Swift","Blank Space","1989",0.752,2,"I can make the bad guys good for a weekend"
"Taylor Swift","Blank Space","1989",0.752,2,"So it's gonna be forever"
"Taylor Swift","Blank Space","1989",0.752,2,"Or it's gonna go down in flames"
"Taylor Swift","Blank Space","1989",0.752,2,"You can tell me when it's over, mm"
"Taylor Swift","Blank Space","1989",0.752,2,"If the high was worth the pain"
"Taylor Swift","Blank Space","1989",0.752,2,"Got a long list of ex-lovers"
"Taylor Swift","Blank Space","1989",0.752,2,"They'll tell you I'm insane'Cause you know I love the players"
"Taylor Swift","Blank Space","1989",0.752,2,"And you love the game"
"Taylor Swift","Blank Space","1989",0.752,2,"'Cause we're young and we're reckless"
"Taylor Swift","Blank Space","1989",0.752,2,"We'll take this way too far"
