"artist_name","track_name","album_name","danceability","track_number","lyric"
"Usher","Birthday","""A""",0.827,5,"It's your world, your world, your world, your world"
"Usher","Birthday","""A""",0.827,5,"You could have your way for your birthday"
"Usher","Birthday","""A""",0.827,5,"I eat the cake for your birthday"
"Usher","Birthday","""A""",0.827,5,"Beat it up for your birthday"
"Usher","Birthday","""A""",0.827,5,"Fuck it up for your birthday"
"Usher","Birthday","""A""",0.827,5,"Tonight you gon' party, tear down the city"
"Usher","Birthday","""A""",0.827,5,"You got a section"
"Usher","Birthday","""A""",0.827,5,"Your sister, your cousin, your bestie with it"
"Usher","Birthday","""A""",0.827,5,"You birthday flexing"
"Usher","Birthday","""A""",0.827,5,"Pop champagne, ain't no sips, straight from the bottle"
"Usher","Birthday","""A""",0.827,5,"Yeah, that's it"
"Usher","Birthday","""A""",0.827,5,"Night just started, gone and make a wish"
"Usher","Birthday","""A""",0.827,5,"Maybe later you'll get that birthday dick"
"Usher","Birthday","""A""",0.827,5,"Baby you so special (So special)"
"Usher","Birthday","""A""",0.827,5,"That birthday suit you wearing looks so sexual"
"Usher","Birthday","""A""",0.827,5,"She got a body like a bottle 'cause she bought it"
"Usher","Birthday","""A""",0.827,5,"Did it in Miami 'cause she knew she could afford it"
"Usher","Birthday","""A""",0.827,5,"Birthday sex test drive that model"
"Usher","Birthday","""A""",0.827,5,"Do your dance it's your birthday"
"Usher","Birthday","""A""",0.827,5,"Move that ass it's your birthday"
"Usher","Birthday","""A""",0.827,5,"Spend this cash for your birthday"
"Usher","Birthday","""A""",0.827,5,"Blow that bag for your birthday"
"Usher","Birthday","""A""",0.827,5,"Spend a band if you worth it"
"Usher","Birthday","""A""",0.827,5,"You know I like it when you work it"
"Usher","Birthday","""A""",0.827,5,"Hit your dance on your birthday"
"Usher","Birthday","""A""",0.827,5,"It's what you want for your birthday"
"Usher","Birthday","""A""",0.827,5,"Go girl, go girl, go girl, go girl"
"Usher","Birthday","""A""",0.827,5,"It's your world, your world, your world, your world"
"Usher","Birthday","""A""",0.827,5,"You could have your way for your birthday"
"Usher","Birthday","""A""",0.827,5,"I eat the cake for your birthday"
"Usher","Birthday","""A""",0.827,5,"Beat it up for your birthday"
"Usher","Birthday","""A""",0.827,5,"Fuck it up for your birthday"
"Usher","Birthday","""A""",0.827,5,"How many girls gone be poppin' rubber bands"
"Usher","Birthday","""A""",0.827,5,"Up in the place, tippin' them dancers, smackin' ass"
"Usher","Birthday","""A""",0.827,5,"What the hell you sippin' tonight"
"Usher","Birthday","""A""",0.827,5,"She say if it's brown, she ain't faithful tonight"
"Usher","Birthday","""A""",0.827,5,"She wanna wild out, she wild out, she wanna play"
"Usher","Birthday","""A""",0.827,5,"Wanna get fucked up, she wanna live for today"
"Usher","Birthday","""A""",0.827,5,"She wanna wild out, she wanna kiss on her friend"
"Usher","Birthday","""A""",0.827,5,"And that's the kind of mood she in"
"Usher","Birthday","""A""",0.827,5,"Do your dance it's your birthday"
"Usher","Birthday","""A""",0.827,5,"Move that ass it's your birthday"
"Usher","Birthday","""A""",0.827,5,"Spend this cash for your birthday"
"Usher","Birthday","""A""",0.827,5,"Blow that bag for your birthday"
"Usher","Birthday","""A""",0.827,5,"Spend a band if you worth it"
"Usher","Birthday","""A""",0.827,5,"You know I like it when you work it"
"Usher","Birthday","""A""",0.827,5,"Hit your dance on your birthday"
"Usher","Birthday","""A""",0.827,5,"It's what you want for your birthday"
"Usher","Birthday","""A""",0.827,5,"Go girl, go girl, go girl, go girl"
"Usher","Birthday","""A""",0.827,5,"It's your world, your world, your world, your world"
"Usher","Birthday","""A""",0.827,5,"You could have your way for your birthday"
"Usher","Birthday","""A""",0.827,5,"I eat the cake for your birthday"
"Usher","Birthday","""A""",0.827,5,"Beat it up for your birthday"
